21876 60076
3996 3999 22
3996 4017 16
3996 4062 30
3997 4020 20
3997 4024 26
3997 4049 29
3998 4054 21
3998 4038 22
3998 4030 18
3999 4015 32
3999 4058 22
3999 3996 22
3999 4056 27
4000 1171 12
4000 4964 9
4000 1167 38
4001 10062 17
4001 4042 24
4001 10059 31
4002 4026 11
4002 4006 12
4003 4027 8
4003 4011 21
4003 4035 16
4004 3967 41
4004 1663 52
4004 8635 61
4005 4074 47
4005 1741 26
4005 4014 38
4006 4032 4
4006 4002 12
4007 4015 9
4007 4025 22
4007 4061 15
4008 4036 6
4008 4060 10
4009 1708 34
4009 2459 40
4009 4054 12
4010 1652 51
4010 8609 22
4010 1651 48
4010 4966 40
4011 4021 19
4011 4003 21
4011 4057 12
4011 4025 25
4012 1722 9
4012 1723 19
4012 4023 8
4013 4022 22
4013 10056 8
4013 4028 9
4014 17046 50
4014 1724 26
4014 4005 38
4015 4030 13
4015 4007 9
4015 3999 32
4016 3975 11
4016 10060 10
4017 2459 12
4017 4058 15
4017 3996 16
4018 4031 9
4018 4053 9
4018 4035 15
4019 1715 32
4020 3997 20
4020 1716 25
4020 17043 32
4021 4011 19
4021 4056 8
4021 4045 14
4021 4044 6
4022 4013 22
4022 1717 9
4022 3990 41
4023 3994 9
4023 4012 8
4023 1722 8
4024 1716 20
4024 4037 17
4024 3997 26
4025 4053 6
4025 4007 22
4025 4011 25
4025 4056 17
4026 4002 11
4026 3994 11
4026 4048 3
4027 21264 9
4027 4003 8
4027 17037 13
4028 4060 7
4028 4013 9
4028 10056 11
4029 14354 4
4029 14352 20
4030 4054 20
4030 4015 13
4030 4058 23
4030 3998 18
4031 4018 9
4031 4053 10
4031 4061 17
4032 4006 4
4032 17141 16
4032 4040 6
4033 10058 13
4033 10061 14
4033 3975 25
4033 4051 33
4034 1703 37
4035 1737 9
4035 4003 16
4035 4018 15
4036 3964 6
4036 4008 6
4036 1739 11
4037 1705 7
4037 1704 39
4037 4024 17
4038 4043 5
4038 3998 22
4038 1735 29
4039 20684 58
4039 17017 120
4039 4046 8
4040 17024 16
4040 4032 6
4040 17141 9
4041 13597 66
4041 1673 57
4041 13596 24
4042 17020 4
4042 4001 24
4042 3990 36
4043 4038 5
4043 1736 12
4043 4061 18
4044 4056 8
4044 4062 18
4044 4021 6
4045 4057 13
4045 4062 32
4045 4021 14
4046 10065 26
4046 1164 50
4046 4039 8
4047 4059 6
4048 3969 49
4048 4026 3
4048 3994 8
4049 4051 27
4049 3997 29
4049 17047 30
4050 13 13
4050 970 14
4050 10693 8
4051 9464 18
4051 4033 33
4051 4049 27
4052 4059 36
4053 4018 9
4053 4031 10
4053 4025 6
4054 4009 12
4054 3998 21
4054 4030 20
4055 1707 74
4055 1709 16
4055 1708 15
4056 4044 8
4056 4021 8
4056 3999 27
4056 4025 17
4057 4045 13
4057 4011 12
4057 3995 29
4058 3999 22
4058 4017 15
4058 4030 23
4059 4047 6
4059 14354 20
4059 4052 36
4060 4028 7
4060 4008 10
4061 4031 17
4061 4043 18
4061 4007 15
4062 4045 32
4062 3996 30
4062 4044 18
4063 688 6
4063 4647 63
4063 14613 6
4063 4071 7
4064 14582 6
4064 14585 36
4064 14589 10
4065 4071 9
4065 4070 66
4065 4068 64
4066 14587 12
4066 4069 23
4066 14582 37
4067 825 6
4067 14586 6
4067 14587 9
4068 14583 4
4068 4069 61
4068 4065 64
4069 4070 41
4069 4066 23
4069 4068 61
4070 14581 53
4070 4065 66
4070 4069 41
4070 16072 14
4071 4065 9
4071 16072 74
4071 14604 64
4071 4063 7
4071 4645 5
4072 3972 5
4072 1701 35
4072 21834 49
4073 16984 136
4073 16255 79
4073 16983 9
4073 17002 10
4073 1165 52
4074 4005 47
4074 1041 21
4075 19240 28
4075 12311 6
4076 1127 15
4076 10285 24
4076 14885 16
4076 14891 16
4077 7211 28
4078 10087 21
4078 10090 58
4078 4084 50
4079 15493 39
4079 4089 142
4079 7589 50
4080 7268 9
4080 9119 47
4081 9470 6
4081 10091 65
4081 4084 27
4082 10087 45
4083 7329 25
4083 7326 27
4083 2420 7
4084 10093 36
4084 4081 27
4084 4078 50
4085 9469 16
4086 7272 11
4086 4092 63
4086 4090 62
4087 7215 122
4088 7213 8
4088 7211 2
4088 4091 74
4089 1273 28
4089 4079 142
4089 1472 68
4090 1493 158
4090 4086 62
4090 4092 36
4091 4088 74
4092 10075 26
4092 4086 63
4092 4090 36
4093 7437 11
4093 7416 55
4093 18315 117
4094 14887 12
4095 14522 9
4095 13048 16
4095 14523 8
4096 15365 35
4096 5423 84
4096 2410 5
4096 13084 3
4097 4144 47
4097 13213 6
4097 13212 5
4098 2169 12
4098 17516 19
4099 4100 6
4099 875 6
4099 18446 9
4099 18443 23
4100 5129 10
4100 4099 6
4100 18447 7
4101 5700 4
4102 246 60
4102 18476 3
4102 18478 127
4103 9017 6
4103 9015 3
4103 9051 61
4104 624 91
4105 4107 26
4106 4113 43
4107 8959 5
4107 4108 35
4107 4105 26
4108 8931 20
4108 4107 35
4108 8960 34
4109 21744 14
4109 4111 22
4109 9441 23
4110 4112 36
4110 13133 59
4111 4109 22
4112 4110 36
4112 8959 35
4112 4116 7
4113 4110 10
4114 21025 13
4115 9441 27
4115 9449 3
4115 17518 118
4116 4106 10
4116 21022 5
4116 4112 7
4117 3574 28
4117 13950 51
4117 11282 61
4117 15748 84
4118 12824 7
4118 5398 8
4119 4381 6
4119 45 107
4120 4331 6
4120 10559 5
4120 4332 46
4121 4313 2
4121 11621 3
4121 4314 5
4122 9545 170
4123 1944 20
4123 150 42
4124 21807 3
4125 554 24
4125 492 52
4126 529 25
4126 4128 57
4126 12544 12
4126 12328 12
4127 10230 30
4127 5354 32
4128 10479 16
4128 4126 57
4128 12544 55
4129 5985 15
4130 4131 2
4131 699 11
4131 2931 14
4132 1284 48
4132 5714 24
4132 1310 21
4133 18891 5
4134 5714 35
4135 1280 4
4135 1279 10
4135 10144 14
4136 10144 39
4136 5715 32
4136 10142 18
4136 10145 128
4137 1844 16
4137 6156 25
4137 4138 34
4138 6156 25
4138 14213 73
4138 4137 34
4138 6155 68
4139 19600 6
4139 1845 27
4139 1844 31
4140 2237 13
4141 1846 49
4141 6154 29
4141 4143 47
4142 6126 15
4142 2005 7
4142 1846 11
4143 1846 36
4143 1845 34
4143 4141 47
4144 15248 5
4144 3606 138
4145 2492 101
4145 4166 38
4145 4158 30
4146 13106 22
4146 13105 3
4146 4163 20
4147 13205 47
4148 4155 19
4149 14521 2
4150 4154 52
4151 13136 5
4151 3568 12
4152 3557 30
4152 3556 30
4152 1062 31
4153 13080 73
4154 4174 34
4154 4155 12
4154 4150 52
4155 4154 12
4155 623 57
4155 4148 19
4156 16380 22
4156 11794 18
4156 16595 9
4157 21742 36
4158 4166 10
4158 13180 52
4158 4145 30
4159 243 8
4159 11835 122
4159 15706 31
4159 16386 34
4160 13202 70
4160 4167 28
4160 4166 16
4161 13105 12
4162 13142 14
4162 4165 15
4162 6637 26
4163 4172 35
4163 4170 21
4163 4146 20
4164 21742 5
4164 3553 30
4164 13149 46
4165 4162 15
4166 4158 10
4166 4160 16
4166 4145 38
4167 4160 28
4168 13219 39
4168 13186 4
4168 13184 6
4169 9328 19
4170 13105 2
4170 13104 16
4170 4163 21
4171 16714 7
4171 6269 25
4171 207 45
4172 2399 19
4172 4163 35
4172 6254 13
4173 15773 14
4173 15897 21
4174 624 91
4174 4154 34
4174 13215 43
4175 14267 12
4175 14268 12
4175 183 6
4176 2436 -221
4176 13208 6
4176 13178 9
4177 4370 111
4177 12902 21
4177 11922 6
4178 15557 32
4178 11921 6
4178 11920 6
4179 3538 10
4179 3495 11
4179 17432 7
4179 16053 11
4180 3504 14
4180 11538 5
4180 3508 13
4180 790 12
4181 10442 8
4181 2508 18
4181 1039 5
4182 11404 9
4182 799 21
4182 1070 21
4182 19025 8
4183 11509 9
4183 16243 45
4183 19023 8
4184 17994 9
4185 11335 6
4185 16242 7
4185 837 13
4186 10876 10
4186 10874 10
4186 800 25
4186 3496 116
4187 18063 9
4187 12756 10
4187 7 21
4187 17456 5
4188 21659 206
4189 11147 10
4189 17434 7
4189 10 9
4189 11210 112
4190 7 23
4190 12667 10
4190 12279 18
4190 12757 11
4190 1225 46
4191 11226 8
4191 17433 7
4191 11212 10
4191 960 46
4192 11148 7
4192 12748 7
4192 3468 60
4193 16739 6
4193 2927 13
4193 632 9
4194 4213 12
4195 4204 16
4195 4199 24
4196 4216 20
4197 4888 13
4198 20772 76
4199 4216 14
4199 4195 24
4200 4215 47
4201 9145 81
4201 9028 123
4202 4887 4
4202 9147 88
4202 7510 23
4203 9025 3
4203 20772 5
4204 4195 16
4204 7531 12
4205 4888 8
4205 18653 40
4205 4208 14
4206 4211 44
4206 4216 13
4206 4212 33
4207 16554 6
4207 1255 46
4207 633 33
4208 4205 14
4209 4871 37
4209 7509 16
4209 18653 118
4210 4199 37
4211 4206 44
4212 7528 35
4212 4210 19
4213 859 21
4213 7507 93
4213 4194 12
4214 9147 10
4214 9150 47
4215 8985 5
4215 4200 47
4215 9022 118
4216 4196 20
4216 4206 13
4216 4199 14
4217 18247 4
4217 4130 76
4218 16731 43
4219 10276 16
4219 17426 9
4220 4539 9
4220 2482 14
4221 1096 5
4221 4222 10
4222 2296 13
4222 16628 12
4223 2379 29
4223 2994 81
4224 16862 65
4225 1646 17
4225 1645 15
4225 4963 33
4226 18972 109
4226 16039 6
4226 16038 6
4227 12713 7
4227 3484 58
4227 12712 12
4228 21347 6
4228 13453 6
4228 13454 7
4229 4261 24
4229 4231 28
4230 10954 9
4230 10952 8
4230 5370 9
4230 5814 30
4231 5832 8
4231 5834 8
4231 591 7
4232 11748 5
4232 4248 57
4232 3506 6
4232 11747 5
4233 965 59
4233 804 7
4233 19143 7
4233 19144 6
4234 13448 7
4234 13437 11
4234 5367 7
4234 1068 41
4235 630 10
4235 19028 4
4235 19029 4
4236 535 16
4236 13466 3
4236 13459 2
4237 1072 14
4237 12035 6
4237 4246 18
4238 3529 56
4238 13451 5
4238 13452 6
4239 5790 26
4240 591 8
4240 5832 7
4240 12711 13
4241 5834 7
4241 5836 6
4241 4239 24
4242 531 89
4242 13420 2
4242 5362 4
4243 14411 4
4243 14412 6
4243 459 11
4244 21338 4
4244 21339 3
4244 532 70
4245 14413 7
4245 14418 9
4245 459 9
4245 953 49
4246 836 17
4246 4237 18
4246 11633 5
4247 782 6
4247 780 31
4247 19198 6
4247 19185 7
4248 14371 5
4248 687 5
4248 14372 5
4248 4232 57
4249 801 61
4249 804 8
4249 19140 6
4249 19141 5
4250 804 6
4250 19077 57
4250 19142 6
4250 19146 6
4251 19088 7
4251 19071 8
4251 466 20
4252 14417 7
4252 5838 9
4252 458 8
4253 459 6
4253 14409 6
4253 14410 7
4253 5793 36
4254 807 8
4254 10950 4
4254 10949 4
4255 14414 6
4255 14415 7
4255 3490 23
4256 12709 6
4256 12710 8
4256 457 34
4257 456 7
4257 19067 8
4257 12734 6
4257 3492 66
4258 11746 7
4258 11745 7
4258 686 15
4258 6428 39
4259 5789 6
4259 16037 7
4259 5837 9
4260 458 10
4260 5838 9
4260 12712 6
4261 5833 5
4261 5834 6
4261 4239 18
4262 6412 87
4262 685 11
4262 11635 6
4262 14366 6
4263 456 7
4263 19067 8
4263 19068 7
4264 954 22
4264 19100 5
4264 19101 6
4265 3485 24
4265 12737 6
4265 12720 6
4266 3492 8
4266 12736 6
4266 12719 7
4267 12722 8
4267 5982 42
4267 468 9
4267 12729 9
4268 469 15
4268 5322 21
4268 1227 26
4268 5782 17
4269 12697 10
4269 12698 10
4269 18 9
4269 1225 59
4270 12704 4
4270 12706 5
4270 1609 18
4271 12726 6
4271 468 10
4271 5783 46
4271 12723 5
4272 592 13
4272 12686 7
4272 12687 8
4272 1812 31
4273 592 10
4273 1808 4
4273 12558 13
4273 12688 13
4274 592 12
4274 12689 13
4274 12690 13
4274 1227 93
4275 5981 40
4275 12716 8
4275 12721 9
4276 12638 37
4276 442 8
4276 11801 5
4276 11804 5
4277 12611 8
4277 10540 7
4277 884 9
4278 5348 4
4278 11965 6
4278 11964 6
4278 1130 44
4279 884 10
4279 12611 8
4279 4288 21
4280 11957 3
4280 12620 7
4280 5386 12
4281 11955 4
4281 12619 7
4281 4280 27
4282 2775 7
4282 15188 6
4282 11782 7
4283 11772 10
4283 440 10
4283 12624 7
4283 439 51
4284 13254 6
4284 2074 43
4284 11780 6
4285 11944 7
4285 11943 6
4285 6487 24
4286 11958 10
4286 12564 7
4286 882 9
4287 11967 7
4287 11962 6
4287 12614 31
4288 20808 10
4288 11942 6
4288 4279 21
4289 10539 5
4289 11949 9
4289 11947 9
4289 472 43
4290 1807 47
4290 20846 6
4290 12472 41
4290 16177 44
4290 7728 31
4291 692 11
4291 11983 10
4291 11980 11
4291 430 41
4292 12571 19
4292 16716 14
4293 16099 11
4293 1616 10
4294 14107 8
4294 680 48
4294 14106 8
4295 11347 14
4295 11345 5
4295 2506 12
4296 10614 78
4296 14104 12
4296 14097 8
4296 122 13
4297 11391 5
4297 11392 3
4297 6530 74
4298 5573 11
4298 679 36
4298 14102 10
4299 122 3
4299 679 9
4299 14116 6
4299 14103 12
4300 12880 6
4300 14105 6
4300 123 18
4301 11385 8
4301 11340 8
4301 111 10
4302 9403 15
4302 12876 7
4302 12877 8
4302 113 10
4303 123 13
4303 11891 11
4303 11890 12
4304 13329 5
4304 13318 6
4304 9378 47
4305 15434 6
4305 15509 9
4305 4496 15
4306 15433 6
4306 15509 4
4306 5153 7
4306 4502 16
4307 10082 120
4307 10081 58
4308 10084 1
4308 1494 140
4308 10083 11
4309 1471 18
4309 1494 69
4309 10082 210
4310 113 87
4310 11320 5
4310 11319 5
4311 91 8
4311 12160 7
4311 12159 6
4312 13300 6
4312 11659 5
4312 11930 10
4313 4121 2
4313 4320 9
4313 10353 14
4314 4122 17
4314 11621 5
4314 13241 9
4315 13271 5
4315 15403 3
4315 13272 5
4316 3300 10
4316 10982 5
4316 10981 7
4317 1036 20
4317 3233 8
4317 1882 10
4318 11877 9
4318 119 18
4318 118 41
4318 11878 7
4319 11923 6
4319 4642 37
4319 13281 7
4320 13240 11
4320 11928 9
4320 4313 9
4321 12863 10
4321 12865 5
4321 4333 52
4322 10978 6
4322 1885 28
4322 11876 5
4323 10980 4
4323 12873 5
4323 118 8
4324 6539 40
4324 11932 5
4324 11931 7
4325 14098 10
4325 121 11
4325 14102 15
4326 151 12
4326 11561 8
4326 12786 7
4327 12813 5
4327 20765 62
4327 11520 7
4328 21482 5
4328 682 29
4328 11473 10
4329 13240 9
4329 11732 6
4329 4332 6
4330 11927 6
4330 5350 2
4330 3573 17
4331 11650 5
4331 4120 6
4331 4329 45
4332 4329 6
4332 10632 5
4332 16606 9
4333 12882 4
4333 11017 6
4333 3300 8
4334 12170 4
4334 12169 5
4334 880 11
4335 11088 8
4335 9751 8
4335 880 8
4336 9458 6
4336 11576 5
4336 11575 4
4337 12208 6
4337 13305 6
4337 3302 19
4338 13858 7
4338 13861 6
4338 135 12
4338 2273 49
4339 93 6
4339 11396 48
4339 12203 46
4339 12201 45
4340 2342 13
4340 16906 65
4340 14773 47
4341 12821 15
4341 11878 9
4341 119 15
4341 1897 108
4342 3153 6
4343 12810 30
4343 295 259
4344 168 7
4344 490 53
4345 11540 3
4345 12842 6
4345 7669 17
4346 12832 11
4346 12831 7
4346 4348 28
4347 10992 5
4347 6895 14
4347 12829 6
4348 7667 17
4348 7666 12
4349 10562 2
4350 5394 2
4350 3228 7
4350 12844 3
4350 12845 4
4351 13357 3
4351 4359 15
4351 11570 6
4352 4353 9
4352 12036 5
4352 15225 4
4352 5579 18
4353 4352 9
4353 4480 95
4353 10281 7
4354 1038 11
4354 11606 5
4354 4358 29
4355 4596 6
4355 11047 12
4355 11182 11
4356 11604 7
4356 42 8
4356 5823 8
4356 1431 88
4357 16599 11
4357 10556 11
4357 11572 8
4357 4360 23
4358 1878 15
4358 1038 25
4359 4361 2
4359 4362 11
4359 4351 15
4360 40 104
4360 11571 7
4360 4357 23
4361 16600 13
4361 4364 24
4362 11571 9
4362 4359 11
4362 10555 10
4363 4364 15
4363 16600 6
4364 4351 10
4364 5403 10
4365 11605 7
4365 42 9
4365 5822 8
4365 1878 95
4366 15240 7
4366 1228 5
4366 4353 21
4367 10264 5
4367 15521 6
4367 4433 5
4368 15528 12
4368 12900 9
4368 1189 42
4369 4769 5
4369 10983 7
4369 1431 44
4369 5404 8
4370 323 8
4370 12913 5
4370 11622 12
4371 6936 20
4372 7642 71
4372 323 7
4372 12911 6
4372 12912 6
4373 10277 3
4373 4475 6
4373 11785 4
4373 4482 143
4374 356 9
4374 11625 5
4374 11627 14
4375 12925 5
4375 12295 5
4375 4119 11
4376 11668 4
4376 4347 110
4376 12899 12
4377 1188 59
4377 11793 5
4377 11607 5
4378 12921 78
4378 11291 5
4378 11290 4
4378 44 5
4379 12920 4
4379 11001 4
4379 43 92
4379 3101 5
4380 16421 3
4380 12917 4
4380 1191 55
4381 12923 5
4381 11611 6
4381 4524 67
4382 3101 5
4382 12920 4
4382 11670 12
4383 21301 38
4383 13342 3
4384 4383 39
4385 10997 4
4385 4393 35
4385 10996 3
4386 16072 5
4386 7636 39
4387 14576 5
4387 4407 15
4388 7685 11
4388 7681 28
4388 8794 28
4389 13350 4
4389 615 38
4389 13349 3
4390 4400 60
4391 8810 21
4391 4406 10
4392 4390 14
4392 10177 14
4393 4411 12
4393 4402 19
4394 13346 4
4394 4397 26
4394 13344 3
4395 14572 6
4395 21300 8
4396 8780 4
4396 8785 50
4396 8795 51
4397 10177 49
4398 4919 15
4398 13352 4
4398 13348 3
4399 5333 6
4399 5334 50
4400 4384 14
4400 13343 3
4401 21399 4
4401 10176 14
4402 16610 3
4402 13351 6
4402 10995 3
4403 4391 16
4403 1198 13
4404 10304 7
4404 676 17
4405 4456 9
4405 7600 45
4405 14577 12
4405 14578 39
4406 8813 43
4407 4957 18
4407 13347 4
4407 13345 3
4408 2370 16
4408 3879 16
4409 8796 10
4409 8795 56
4409 5331 11
4410 10300 4
4410 21480 100
4411 10994 4
4411 4415 9
4411 13351 10
4412 11006 12
4412 10989 12
4412 662 54
4412 821 7
4413 4404 12
4413 14600 7
4413 10999 6
4414 15849 5
4414 15850 8
4414 847 20
4415 662 25
4416 11875 6
4416 4345 120
4416 11874 13
4417 4418 75
4417 4469 17
4417 4463 9
4418 1379 21
4418 4417 75
4418 4468 12
4419 11466 8
4419 11465 8
4419 51 11
4419 948 77
4420 12179 6
4420 12178 10
4420 4724 82
4421 9481 9
4421 60 11
4421 12237 5
4421 12236 7
4422 4428 25
4422 4367 26
4423 7074 10
4423 5432 51
4423 4466 125
4424 11462 9
4424 11461 8
4424 947 42
4425 7062 52
4425 11548 5
4425 11547 6
4425 50 10
4426 61 14
4426 11300 8
4426 11299 8
4426 62 77
4427 51 10
4427 11464 7
4427 11463 9
4427 944 41
4428 10266 4
4428 15519 5
4428 15521 5
4429 61 13
4429 11302 8
4429 11301 10
4429 7086 53
4430 11468 10
4430 11467 9
4430 51 11
4431 1237 7
4431 5575 6
4431 18693 5
4431 4470 6
4432 7085 7
4432 12231 11
4432 11298 5
4432 5518 87
4433 10263 5
4433 4367 5
4433 11900 6
4433 1236 136
4434 21389 7
4434 20201 7
4434 20210 6
4434 7783 21
4435 617 7
4435 11990 6
4435 20849 10
4435 7726 32
4436 12466 5
4436 12465 7
4436 1156 8
4437 12478 5
4437 12479 5
4437 21384 6
4437 19629 74
4438 7734 10
4438 16164 8
4438 21415 9
4438 926 57
4439 1153 11
4439 20154 4
4439 20155 6
4439 3901 30
4440 11981 7
4440 692 12
4440 11982 7
4440 7726 50
4441 3 16
4441 11995 8
4441 11991 9
4441 7725 24
4442 12482 8
4442 12483 8
4442 21419 7
4443 20172 6
4443 20198 5
4443 21382 7
4444 9371 10
4444 12812 8
4444 2276 46
4445 12794 4
4445 10287 53
4445 2749 44
4445 12780 4
4446 2281 27
4446 10287 8
4446 12795 60
4446 12800 57
4447 11352 6
4447 12205 7
4447 16605 9
4447 10541 9
4448 2506 8
4448 11344 6
4448 11345 11
4449 3299 9
4449 11021 6
4449 12881 10
4450 10541 10
4450 13316 9
4450 11341 8
4451 20907 12
4451 10267 12
4451 13360 29
4452 4366 9
4452 21313 13
4453 11855 6
4453 11854 69
4454 15230 9
4454 21312 18
4454 21306 13
4455 20907 79
4456 4405 9
4456 21311 11
4457 10483 4
4457 5358 29
4458 12771 34
4458 5358 39
4458 12626 4
4459 6477 6
4459 478 12
4459 12643 36
4460 4465 7
4460 7072 78
4460 15842 15
4460 10258 7
4461 4465 49
4461 4467 11
4461 5523 7
4462 7097 7
4462 13510 6
4462 10585 11
4463 3120 73
4463 1378 17
4463 4417 9
4464 1380 5
4464 12231 7
4464 15841 22
4464 7084 41
4465 4460 7
4465 4461 49
4465 15842 18
4465 4467 52
4466 12233 14
4466 7083 21
4466 4423 125
4467 4461 11
4467 4465 52
4467 5432 27
4468 15841 188
4468 13553 5
4468 4418 12
4469 1378 6
4469 4417 17
4469 10246 5
4470 1236 7
4470 15844 93
4470 4431 6
4470 15846 2
4471 11702 5
4471 4481 6
4471 11733 7
4472 6947 9
4472 6948 8
4472 2526 70
4472 18566 7
4472 5150 74
4473 1232 56
4473 1229 3
4473 2564 6
4473 15376 4
4474 4488 53
4474 17427 7
4474 17428 4
4475 11786 5
4475 4373 6
4475 4477 142
4476 347 52
4476 991 15
4476 18599 5
4476 18600 5
4477 15820 5
4477 359 6
4477 4482 8
4478 1194 38
4478 12165 5
4478 18593 7
4479 6935 19
4479 329 5
4479 15833 5
4479 15539 6
4480 330 10
4480 4487 6
4480 15374 5
4481 15816 4
4481 4471 6
4481 11703 4
4481 1232 174
4482 1230 9
4482 15832 3
4482 4373 143
4482 4477 8
4483 329 8
4483 4484 6
4483 15538 5
4484 1234 8
4484 1235 121
4484 4483 6
4484 15836 4
4485 351 13
4485 18563 7
4485 18571 7
4486 2529 114
4486 347 5
4486 18608 5
4486 18540 5
4487 1235 10
4487 15835 4
4487 4480 6
4487 10281 96
4488 359 7
4488 11914 4
4488 12166 7
4489 360 7
4489 18593 7
4489 12316 6
4490 318 8
4490 3179 5
4490 11505 5
4490 11506 9
4491 18552 70
4491 18558 4
4491 11843 5
4492 11902 6
4492 18576 8
4492 354 63
4493 355 12
4493 6946 23
4493 11861 4
4493 11845 6
4494 11906 5
4494 11905 6
4494 2526 10
4495 325 51
4495 11476 5
4495 322 10
4495 15571 11
4496 4305 15
4496 16354 25
4496 11370 6
4496 16355 6
4497 350 11
4497 11902 9
4497 18574 5
4497 6947 117
4498 7044 44
4498 11406 5
4498 11909 5
4498 321 8
4499 11474 9
4499 11408 8
4499 16408 55
4500 364 39
4500 18592 8
4500 18577 7
4501 3162 17
4501 11908 5
4501 11907 5
4501 327 7
4502 15513 6
4502 7677 16
4502 4306 16
4502 15512 16
4503 350 11
4503 18573 8
4503 18591 7
4504 15316 10
4504 11910 4
4504 16404 19
4504 321 7
4505 322 9
4505 3174 21
4505 11475 7
4505 11917 6
4506 15499 10
4506 15500 5
4506 327 11
4506 16404 41
4507 11859 5
4507 364 9
4507 11860 8
4508 980 40
4508 4528 25
4508 11279 13
4509 4536 14
4509 17671 6
4509 15461 3
4510 11237 7
4510 4513 13
4510 4525 55
4511 18526 4
4511 18529 5
4511 7625 26
4511 21519 33
4512 4530 32
4513 4510 13
4513 11274 10
4513 4546 10
4514 11287 3
4514 11286 4
4514 46 9
4515 15421 5
4515 15422 5
4515 4543 16
4516 4548 8
4516 4517 10
4516 15455 5
4517 18085 6
4517 4516 10
4517 7047 7
4518 320 9
4518 2765 10
4518 7629 7
4518 11270 9
4519 21032 28
4519 21065 5
4519 11614 4
4519 147 11
4520 4526 110
4521 4546 13
4521 11272 9
4521 11236 9
4521 2765 53
4522 16577 5
4522 11613 6
4522 147 9
4523 4525 11
4523 11275 7
4523 4513 55
4524 12922 6
4524 11612 6
4524 46 7
4525 11276 7
4525 4523 11
4525 4543 20
4526 17667 19
4527 16407 7
4527 145 13
4527 4528 19
4528 145 15
4528 142 54
4528 4527 19
4528 4508 25
4529 18530 5
4529 18527 4
4529 21519 50
4529 2724 24
4530 7051 60
4531 5242 4
4531 17673 35
4532 2765 7
4532 2764 1
4532 21507 9
4532 7629 10
4533 16401 6
4533 11279 5
4533 145 13
4533 16402 6
4533 1193 6
4534 11368 4
4534 11367 5
4534 1193 68
4534 319 58
4535 10571 6
4535 15459 10
4535 4545 11
4536 7625 58
4536 17671 15
4537 18088 6
4537 10678 6
4537 10564 117
4538 15828 3
4538 2482 12
4538 15829 8
4539 18579 98
4539 18630 4
4539 18624 4
4540 4537 11
4540 4510 13
4540 4546 14
4541 6847 19
4541 15431 5
4541 4547 14
4542 11277 6
4542 4523 18
4543 4544 13
4543 4542 12
4543 2895 13
4544 5167 54
4544 15423 8
4544 15425 6
4545 4548 10
4545 17674 6
4545 4517 9
4546 4521 13
4546 2759 16
4546 4540 14
4547 2905 10
4547 4541 14
4547 15428 5
4548 17672 6
4549 8741 8
4549 20704 6
4549 15917 3
4550 13550 3
4550 15409 4
4550 10381 60
4551 17746 16
4551 3930 43
4551 4552 25
4552 17746 19
4552 4551 25
4552 3909 16
4553 16522 6
4553 16523 8
4553 425 15
4553 4554 35
4554 1943 19
4554 4553 35
4554 16022 19
4555 6864 8
4555 20049 4
4555 16022 2
4556 12568 36
4556 12570 51
4556 12569 19
4557 12568 15
4557 12569 16
4557 4559 61
4558 12570 33
4558 10629 53
4558 10228 6
4559 4557 61
4559 10629 29
4559 21645 4
4559 12569 29
4560 21645 5
4560 10348 26
4560 12593 29
4561 10439 10
4561 10440 14
4562 8427 10
4562 938 12
4562 21533 5
4563 8123 68
4563 4568 13
4564 2063 30
4564 2539 11
4565 5929 50
4565 4566 16
4565 20421 5
4566 4565 16
4566 5920 22
4566 17902 5
4567 2058 43
4568 4563 13
4569 1626 5
4569 1627 7
4569 16160 78
4570 12004 7
4570 12001 6
4570 842 11
4570 7725 53
4571 12054 4
4571 12053 4
4571 1134 11
4572 1128 7
4572 11986 6
4572 11963 7
4573 12043 6
4573 12000 6
4573 7722 25
4574 7701 33
4574 12052 6
4574 12051 5
4575 1020 66
4576 1614 14
4576 20839 59
4577 21336 8
4577 13366 8
4577 13370 11
4577 8033 16
4578 10894 9
4578 16100 7
4578 13379 52
4578 641 64
4579 13393 4
4579 13391 61
4579 4584 58
4580 10830 6
4580 5011 10
4580 4581 64
4581 12283 7
4581 5010 10
4581 20840 17
4582 17968 12
4582 20395 7
4582 16105 47
4583 13395 11
4583 13390 3
4583 21321 89
4584 8433 33
4584 17908 4
